,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,movie_category
1623,Forest Whitaker,65.0,114.0,0.0,545.0,Harry Connick Jr.,970.0,60033780.0,Romance,Bill Cobbs,18973,2860,Gena Rowlands,1.0,best friend|friend|mother daughter relationship|small town|texas,162.0,English,USA,PG-13,30000000.0,1998.0,631.0,5.9,1.85,0,average
1624,Gary Winick,152.0,89.0,56.0,545.0,Steve Howey,11000.0,58715510.0,Romance,Anne Hathaway,79094,13794,Candice Bergen,2.0,best friend|dyed hair|fake tan|rivalry|wedding,129.0,English,USA,PG,30000000.0,2009.0,826.0,5.4,1.85,0,average
1625,Steven Brill,94.0,95.0,65.0,246.0,Scott Adsit,506.0,58156435.0,Comedy,Antony Starr,37479,1266,Bonnie Somerville,3.0,death|friend|hijacker|river|tree house,152.0,English,USA,PG-13,19000000.0,2004.0,316.0,5.9,2.35,0,average
1626,Gary Winick,119.0,98.0,56.0,533.0,Judy Greer,3000.0,56044241.0,Romance,Jennifer Garner,122187,6742,Christa B. Allen,1.0,13 year old|13th birthday|30 year old|wish|year 1987,339.0,English,USA,PG-13,37000000.0,2004.0,2000.0,6.1,1.85,0,average
1627,Woody Allen,487.0,94.0,11000.0,183.0,Audrey Fleurot,617.0,56816662.0,Romance,Kurt Fuller,301149,1289,Nina Arianda,1.0,1920s|golden age|midnight|paris france|time travel romance,509.0,English,Spain,PG-13,17000000.0,2011.0,204.0,7.7,1.85,78000,hit
1628,Peter Lepeniotis,121.0,85.0,7.0,691.0,Brendan Fraser,14000.0,64238770.0,Animation,Liam Neeson,19547,18795,Sarah Gadon,0.0,bank robbery|heist|raccoon|rat|squirrel,64.0,English,Canada,PG,42000000.0,2014.0,3000.0,5.8,1.85,0,average
1629,Ted Demme,147.0,124.0,47.0,877.0,Ethan Suplee,40000.0,52937130.0,Biography,Johnny Depp,198066,43453,Jordi Mollà,1.0,1960s|1970s|california|cocaine|wealth,426.0,English,USA,R,30000000.0,2001.0,1000.0,7.6,2.35,13000,hit
1630,Luis Mandoki,85.0,131.0,43.0,362.0,John Savage,18000.0,52799004.0,Romance,Robin Wright,28942,19815,Raphael Sbarge,0.0,beach|bottle|jogging|letter|love,223.0,English,USA,PG-13,55000000.0,1999.0,652.0,6.1,2.35,0,average
1631,William Shatner,98.0,107.0,0.0,643.0,Nichelle Nichols,12000.0,55210049.0,Adventure,Leonard Nimoy,43743,14710,Walter Koenig,1.0,captain|half brother|klingon|planet|vulcan,293.0,English,USA,PG,27800000.0,1989.0,664.0,5.4,2.35,0,average
1632,John Schultz,39.0,99.0,13.0,837.0,Robert Forster,1000.0,51432423.0,Family,Brenda Song,15074,3679,Anne Meara,7.0,basketball|lightning|nba|orphanage|shoe,72.0,English,USA,PG,30000000.0,2002.0,889.0,5.1,1.85,1000,average
1633,Peter Segal,43.0,83.0,88.0,348.0,Fred Ward,3000.0,51109400.0,Comedy,George Kennedy,76850,4767,Priscilla Presley,5.0,retirement|spoof|terrorist|transsexual|undercover,85.0,English,USA,PG-13,30000000.0,1994.0,459.0,6.4,1.85,1000,average
1634,John Glen,108.0,131.0,46.0,433.0,Alison Doody,1000.0,50300000.0,Adventure,Patrick Macnee,68565,2943,Tanya Roberts,2.0,computer|earthquake|microchip|official james bond series|silicon valley,300.0,English,UK,PG,30000000.0,1985.0,439.0,6.3,2.35,0,average
1635,Steve Box,209.0,85.0,9.0,100.0,Geraldine McEwan,567.0,56068547.0,Animation,Mark Gatiss,98160,1145,Peter Sallis,0.0,competition|giant vegetable|pest control|stop motion animation|vegetable,307.0,English,UK,G,30000000.0,2005.0,269.0,7.5,1.85,0,hit
1636,Richard LaGravenese,131.0,126.0,98.0,37.0,Harry Connick Jr.,18000.0,53680848.0,Romance,Gerard Butler,167967,18726,Nellie McKay,1.0,birthday|friendship|hairy chest|letter|widow,243.0,English,USA,PG-13,30000000.0,2007.0,631.0,7.1,1.85,20000,hit
1638,Joe Wright,316.0,123.0,456.0,286.0,Alfie Allen,19000.0,50921738.0,Romance,Benedict Cumberbatch,192930,20499,Brenda Blethyn,1.0,death of sister|dying|loss of virginity|septicemia|sex,581.0,English,UK,R,30000000.0,2007.0,1000.0,7.8,1.85,12000,hit
1639,Gary Winick,159.0,105.0,56.0,22.0,Marcia DeBonis,898.0,53021560.0,Romance,Vanessa Redgrave,74630,1026,Luisa Ranieri,1.0,chick flick|female protagonist|italian stereotype|man in a swimsuit|verona italy,156.0,English,USA,PG,30000000.0,2010.0,60.0,6.5,2.35,13000,average
1640,Ridley Scott,63.0,125.0,0.0,237.0,Ken Takakura,939.0,45645204.0,Action,Stephen Root,39306,1748,Kate Capshaw,2.0,counterfeit|detective|japan|police chase|yakuza,119.0,English,USA,R,30000000.0,1989.0,255.0,6.6,2.35,0,hit
1642,Tim Burton,267.0,77.0,13000.0,973.0,Christopher Lee,40000.0,53337608.0,Music,Johnny Depp,188785,60683,Joanna Lumley,1.0,arranged marriage|bride|corpse|groom|woods,467.0,English,USA,PG,40000000.0,2005.0,16000.0,7.4,1.85,0,hit
1644,Denis Villeneuve,478.0,121.0,777.0,219.0,Bernardo Saracino,455.0,46875468.0,Drama,Edgar Arreola,196217,1467,Daniel Kaluuya,2.0,critically acclaimed|drug cartel|juarez mexico|u.s. mexico border|war on drugs,461.0,English,USA,R,30000000.0,2015.0,221.0,7.6,2.39,59000,hit
1645,Antoine Fuqua,305.0,124.0,845.0,424.0,50 Cent,15000.0,52418902.0,Sport,Jake Gyllenhaal,147128,16881,Oona Laurence,0.0,boxer|boxing training|death of wife|male in shower|rage,277.0,English,USA,R,30000000.0,2015.0,1000.0,7.5,2.35,44000,hit
1646,Sam Raimi,397.0,99.0,0.0,828.0,Alison Lohman,2000.0,42057340.0,Horror,Bojana Novakovic,158354,5642,Reggie Lee,0.0,evil|fight|hell|psychic|psychologist,691.0,English,USA,PG-13,30000000.0,2009.0,1000.0,6.6,2.35,11000,hit
1647,Lee Toland Krieger,214.0,112.0,43.0,1000.0,Michiel Huisman,11000.0,42478175.0,Romance,Harrison Ford,93767,15327,Ellen Burstyn,1.0,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,209.0,English,USA,PG-13,25000000.0,2015.0,2000.0,7.2,2.35,34000,hit
1648,Tim McCanlies,82.0,111.0,23.0,1000.0,Robert Duvall,3000.0,41407470.0,Family,Haley Joel Osment,43378,9638,Emmanuelle Vaugier,1.0,africa|eyeglasses|money|texas|veteran,292.0,English,USA,PG,30000000.0,2003.0,3000.0,7.6,1.85,0,hit
1649,Jon M. Chu,138.0,107.0,209.0,357.0,Stephen Boss,2000.0,42385520.0,Music,Alyson Stoner,47297,4059,Facundo Lombard,0.0,dance|dance crew|dancer|mortgage|new york city,86.0,English,USA,PG-13,30000000.0,2010.0,594.0,6.2,1.85,16000,average
1650,John Stockwell,69.0,104.0,134.0,64.0,Mika Boorem,585.0,40118420.0,Romance,Faizon Love,26066,1165,Sanoe Lake,3.0,bikini|female surfer|sister sister relationship|surfing contest|swimsuit,216.0,English,USA,PG-13,30000000.0,2002.0,495.0,5.6,1.85,0,average
1651,Marc Forster,253.0,113.0,395.0,77.0,Christian Stolte,8000.0,40137776.0,Romance,Will Ferrell,186977,8362,Danny Rhodes,1.0,author|fate|novelist|professor|writer,529.0,English,USA,PG-13,38000000.0,2006.0,189.0,7.6,1.85,13000,hit
1652,David Slade,304.0,113.0,171.0,63.0,Mark Rendall,430.0,39568996.0,Horror,Danny Huston,138435,814,Megan Franich,0.0,alaska|small town|snow|vampire|winter,527.0,English,USA,R,32000000.0,2007.0,72.0,6.6,2.35,0,hit
1653,Drew Goddard,634.0,95.0,246.0,751.0,Bradley Whitford,26000.0,42043633.0,Fantasy,Chris Hemsworth,277172,29551,Kristen Connolly,0.0,cabin in the woods|dark humor|hatchet|killed in an elevator|robot,986.0,English,USA,R,30000000.0,2012.0,821.0,7.0,2.35,66000,hit
1654,Jason Friedberg,111.0,86.0,82.0,362.0,Diedrich Bader,869.0,38232624.0,Comedy,Carmen Electra,88518,3854,Method Man,0.0,king|persian|spartan|training|xerxes,409.0,English,USA,PG-13,30000000.0,2008.0,759.0,2.7,1.85,0,flop
1655,Martin Brest,77.0,126.0,102.0,497.0,Yaphet Kotto,22000.0,38413606.0,Comedy,Robert De Niro,54042,23866,Philip Baker Hall,1.0,accountant|bounty hunter|fbi|mafia|mob,215.0,English,USA,R,30000000.0,1988.0,581.0,7.6,1.85,0,hit
1656,Paul Michael Glaser,120.0,101.0,343.0,384.0,Maria Conchita Alonso,581.0,38122105.0,Sci-Fi,Yaphet Kotto,112669,2373,Richard Dawson,1.0,game of death|government conspiracy|latina|oppression|police,226.0,English,USA,R,27000000.0,1987.0,571.0,6.6,1.37,0,hit
1657,Frank Oz,63.0,102.0,0.0,413.0,Jim Belushi,13000.0,38747385.0,Music,Bill Murray,49349,15308,Tisha Campbell-Martin,2.0,eclipse|florist|nerd|plant|shop,165.0,English,USA,PG-13,25000000.0,1986.0,854.0,6.9,1.85,0,hit
1658,Joe Wright,417.0,111.0,456.0,21.0,Vicky Krieps,157.0,40247512.0,Drama,Jessica Barden,159198,257,John Macmillan,0.0,assassin|female warrior|martial arts|playground|training,438.0,English,USA,PG-13,30000000.0,2011.0,33.0,6.8,2.35,38000,hit
1660,John R. Leonetti,59.0,95.0,40.0,342.0,Talisa Soto,663.0,35927406.0,Fantasy,Brian Thompson,36363,2266,Robin Shou,0.0,alternate reality|battle|martial arts|mortal kombat|warrior,256.0,English,USA,PG-13,30000000.0,1997.0,349.0,3.7,1.85,1000,average
1661,Tom Hanks,218.0,98.0,15000.0,392.0,Rob Riggle,15000.0,35565975.0,Romance,Tom Hanks,49205,16827,Randall Park,0.0,bus stop|college|community college|scooter|speech class,184.0,English,USA,PG-13,30000000.0,2011.0,839.0,6.1,2.35,0,average
1662,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy Greer,17000.0,35266619.0,Fantasy,Chloë Grace Moretz,108242,20051,Portia Doubleday,1.0,outcast|prom|self injury|telekinesis|tragic event,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000,average
1663,Liz Friedlander,101.0,118.0,3.0,439.0,Yaya DaCosta,1000.0,34703228.0,Music,Alfre Woodard,21767,3797,Jasika Nicole,0.0,ballroom|dance|dance teacher|student|teacher,127.0,English,USA,PG-13,30000000.0,2006.0,712.0,6.7,1.85,0,hit
1665,Phil Joanou,85.0,125.0,21.0,581.0,Jurnee Smollett-Bell,12000.0,38432823.0,Sport,Dwayne Johnson,33067,15811,Kevin Dunn,1.0,alliterative title|football|football coach|football practice|football team,134.0,English,USA,PG-13,30000000.0,2006.0,2000.0,6.9,2.35,0,hit
1666,Sam Weisman,64.0,94.0,39.0,506.0,Larry Miller,1000.0,32095318.0,Comedy,Bernie Mac,12466,3664,Richard Schiff,0.0,businessman|ring|thief|vulgarity|washington d.c.,84.0,English,USA,PG-13,45000000.0,2001.0,611.0,5.5,1.85,304,average
1667,Shane Acker,263.0,79.0,30.0,265.0,Alan Oppenheimer,940.0,31743332.0,Animation,Martin Landau,111117,1594,Tom Kane,0.0,hope|key|machine|number|rag doll,245.0,English,USA,PG-13,30000000.0,2009.0,271.0,7.1,1.85,13000,hit
1668,Steven Soderbergh,450.0,106.0,0.0,273.0,David Costabile,17000.0,32154410.0,Drama,Channing Tatum,148327,18469,Katie Lowes,0.0,clinical trial|female protagonist|neuropharmacology|psychiatrist|side effect,274.0,English,USA,R,30000000.0,2013.0,681.0,7.1,1.85,29000,hit
1670,Stephen J. Anderson,162.0,63.0,15.0,69.0,Robert Lopez,759.0,26687172.0,Music,Craig Ferguson,15600,1002,Huell Howser,0.0,disney|owl|rabbit|sequel|tiger,55.0,English,USA,G,30000000.0,2011.0,73.0,7.3,1.85,0,hit
1671,Troy Miller,85.0,85.0,14.0,244.0,Mimi Rogers,577.0,26096584.0,Comedy,Elden Henson,30651,1653,Cheri Oteri,0.0,1980s|buddy|high school|prequel to cult favorite|teenager,267.0,English,USA,PG-13,19000000.0,2003.0,291.0,3.4,1.37,1000,flop
1672,Warren Beatty,110.0,108.0,631.0,95.0,Kirk Baltz,631.0,26525834.0,Romance,Warren Beatty,21998,1023,Graham Beckel,1.0,hip hop|liberal|politics|senator|truth,227.0,English,USA,R,30000000.0,1998.0,199.0,6.8,1.85,0,hit
1673,Tate Taylor,165.0,139.0,150.0,400.0,Josh Hopkins,521.0,30513940.0,Music,Tika Sumpter,15843,2060,Aunjanue Ellis,0.0,1970s|1980s|african american|breaking the fourth wall|mother son relationship,104.0,English,USA,PG-13,30000000.0,2014.0,491.0,6.9,1.85,11000,hit
1674,Carl Franklin,64.0,127.0,73.0,433.0,William Hurt,11000.0,23209440.0,Drama,Meryl Streep,9283,12785,Tom Everett Scott,3.0,cancer|job|love|new york|professor,112.0,English,USA,R,30000000.0,1998.0,882.0,7.0,1.85,592,hit
1675,Brett Leonard,44.0,106.0,32.0,650.0,Costas Mandylor,18000.0,24048000.0,Sci-Fi,Denzel Washington,23579,20772,Traci Lords,1.0,android|ex cop|serial killer|virtual character come to life|virtual reality,88.0,English,USA,R,30000000.0,1995.0,723.0,5.5,2.35,0,average
1676,Ivan Reitman,147.0,95.0,425.0,560.0,Eddie Izzard,973.0,22526144.0,Romance,Rainn Wilson,53884,2737,Wanda Sykes,1.0,architect|boyfriend girlfriend relationship|superhero|superhero spoof|supernatural power,203.0,English,USA,PG-13,30000000.0,2006.0,776.0,5.1,2.35,1000,average
1677,Scott Derrickson,242.0,118.0,301.0,897.0,Dorian Missick,2000.0,30523568.0,Mystery,Olivia Munn,54447,5697,Edgar Ramírez,0.0,confession|demonic possession|exorcism|flickering light|priest,201.0,English,USA,R,30000000.0,2014.0,1000.0,6.2,2.35,18000,average
1678,Alister Grierson,244.0,108.0,24.0,653.0,Rhys Wakefield,2000.0,23070045.0,Adventure,Ioan Gruffudd,47003,3892,Richard Roxburgh,0.0,cave|expedition|panic|rebreather|underwater,215.0,English,USA,R,30000000.0,2011.0,942.0,5.9,1.85,11000,average
1679,Nick Hurran,73.0,105.0,34.0,642.0,Kevin Sussman,1000.0,20422207.0,Romance,Holly Hunter,15052,4369,Dave Annable,1.0,electronic devices|gynecologist|little black book|plan|set up,116.0,English,USA,PG-13,35000000.0,2004.0,681.0,5.2,2.35,484,average
1680,Nicholas Stoller,232.0,131.0,89.0,372.0,Jacki Weaver,2000.0,28644770.0,Romance,Alison Brie,78974,3479,David Paymer,2.0,kissing while having sex|kitchen|reference to princess diana|wedding band|wedding ring,141.0,English,USA,R,30000000.0,2012.0,401.0,6.2,1.85,11000,average
1681,Charles Stone III,63.0,104.0,30.0,635.0,Chris Noth,1000.0,21800302.0,Romance,Bernie Mac,12164,4462,Paul Sorvino,1.0,baseball|baseball movie|cartoon on tv|dodge viper|retirement,63.0,English,USA,PG-13,30000000.0,2004.0,962.0,5.5,1.85,491,average
1682,Paul Haggis,239.0,133.0,549.0,343.0,Daniel Stern,10000.0,21129348.0,Romance,Olivia Wilde,146364,11799,Aisha Hinds,0.0,argument|evidence|fingerprints|murder|murder weapon,237.0,English,USA,PG-13,35000000.0,2010.0,796.0,7.4,2.35,27000,hit
1683,Kurt Wimmer,158.0,94.0,110.0,277.0,Cameron Bright,14000.0,18500966.0,Sci-Fi,Milla Jovovich,70341,15271,Nick Chinlund,1.0,boy|disease|hemophagia|speed|vampire,830.0,English,USA,PG-13,30000000.0,2006.0,829.0,4.4,1.85,0,average
1684,Jean-François Richet,152.0,109.0,25.0,431.0,Drea de Matteo,954.0,19976073.0,Drama,Brian Dennehy,65979,3148,Hugh Dillon,1.0,criminal|mobster|new year's eve|police|sergeant,220.0,English,USA,R,20000000.0,2005.0,739.0,6.3,2.35,999,average
1685,Antoine Fuqua,105.0,96.0,845.0,488.0,Clifton Collins Jr.,978.0,18967571.0,Action,Mira Sorvino,23345,3072,Patrick Kilpatrick,2.0,forger|hitman|passport|police|replacement,167.0,English,USA,R,30000000.0,1998.0,968.0,6.1,2.35,629,average
1686,Kevin Hooks,36.0,105.0,114.0,537.0,Stephen Baldwin,4000.0,17100000.0,Romance,Salma Hayek,7073,6152,Will Patton,1.0,disk|floppy disk|mafia|prison|prisoner,29.0,English,USA,R,25000000.0,1996.0,561.0,5.3,1.85,204,average
1687,Ellory Elkayem,181.0,99.0,11.0,762.0,Doug E. Doug,19000.0,17266505.0,Comedy,Scarlett Johansson,43764,22554,Riley Smith,1.0,creature feature|human versus spider|spider|spider feature|woman sheriff,291.0,English,USA,PG-13,30000000.0,2002.0,953.0,5.4,2.35,0,average
1688,Edward Zwick,219.0,112.0,380.0,2000.0,Anne Hathaway,15000.0,32357532.0,Romance,Jake Gyllenhaal,143368,31278,Judy Greer,0.0,female nudity|male objectification|pfizer|viagra|zoloft,215.0,English,USA,R,30000000.0,2010.0,11000.0,6.7,1.85,24000,hit
1689,Jon Avnet,158.0,108.0,50.0,494.0,Alicia Witt,14000.0,16930884.0,Drama,Al Pacino,65628,16722,Deborah Kara Unger,1.0,death|fbi|forensics|murder|serial killer,262.0,English,USA,R,30000000.0,2007.0,975.0,5.9,2.35,0,average
1690,Niki Caro,155.0,126.0,51.0,874.0,Charlize Theron,10000.0,18324242.0,Drama,Jeremy Renner,32815,20563,Sissy Spacek,4.0,based on true story|innocence|lawsuit|mine|sexual harassment,214.0,English,USA,R,35000000.0,2005.0,9000.0,7.3,2.35,0,hit
1691,Howard Deutch,74.0,98.0,41.0,900.0,Matthew Perry,13000.0,16323969.0,Comedy,Bruce Willis,45775,18085,Natasha Henstridge,5.0,dentist|face slap|flashback|hitman|killing an animal,112.0,English,USA,PG-13,40000000.0,2004.0,2000.0,5.5,1.85,462,average
1692,Vincenzo Natali,368.0,104.0,165.0,559.0,David Hewlett,900.0,16999046.0,Drama,Sarah Polley,79517,2222,Delphine Chanéac,0.0,dna|experiment|genetics|interspecies sex|scientist,354.0,English,Canada,R,26000000.0,2009.0,686.0,5.8,1.85,12000,average
1693,Willard Huyck,81.0,110.0,8.0,322.0,Jeffrey Jones,1000.0,16295774.0,Romance,Lea Thompson,33669,3000,Jordan Prentice,1.0,alien|duck|laser|planet|singer,269.0,English,USA,PG,35000000.0,1986.0,692.0,4.6,1.85,0,average
1694,Gavin O'Connor,154.0,130.0,149.0,798.0,Rick Gonzalez,1000.0,15709385.0,Drama,Jennifer Ehle,53053,5101,Frank Grillo,0.0,brother in law|corruption|drug dealer|drugs|police,132.0,English,USA,R,30000000.0,2008.0,807.0,6.7,1.85,0,hit
1695,Bruce Hunt,140.0,93.0,2.0,258.0,Cole Hauser,849.0,14888028.0,Adventure,Eddie Cibrian,28606,2178,Marcel Iures,0.0,cave|diver|diving|flare|parasite,262.0,English,USA,PG-13,30000000.0,2005.0,787.0,5.1,2.35,0,average
1696,Rob Reiner,73.0,96.0,0.0,130.0,Lobo Sebastian,372.0,14208384.0,Romance,David Paymer,11520,977,Robert Costanzo,2.0,gambling|novel|stenographer|writer|writer's block,105.0,English,USA,PG-13,30000000.0,2003.0,206.0,5.6,1.85,625,average
1697,Paul McGuigan,98.0,114.0,118.0,40.0,Christopher Cousins,489.0,12831121.0,Romance,Jessica Paré,44979,679,Mark Camacho,0.0,flashback|flashback within a flashback|multiple perspectives|obsession|split screen,298.0,English,USA,PG-13,30000000.0,2004.0,93.0,7.0,2.35,0,hit
1698,Craig Gillespie,358.0,106.0,44.0,133.0,Reid Ewing,596.0,18298649.0,Comedy,Grace Phipps,85024,1393,Sandra Vergara,1.0,neighbor|remake|suburb|teenager|vampire,242.0,English,USA,R,30000000.0,2011.0,343.0,6.4,1.85,23000,average
1699,Terrence Malick,222.0,150.0,0.0,855.0,Michael Greyeyes,23000.0,12712093.0,Romance,Christian Bale,70771,27829,Wes Studi,0.0,captain|fort|love|native american|trade,671.0,English,USA,PG-13,30000000.0,2005.0,909.0,6.7,2.35,0,hit
1700,Chris Roberts,85.0,100.0,38.0,362.0,David Suchet,811.0,11576087.0,Adventure,Saffron Burrows,14747,2497,Jürgen Prochnow,3.0,27th century|fighter pilot|orchestral music score|outer space|space opera,338.0,English,USA,PG-13,30000000.0,1999.0,586.0,4.1,2.35,858,average
1701,Neil Jordan,62.0,100.0,277.0,210.0,Aidan Quinn,21000.0,11900000.0,Fantasy,Robert Downey Jr.,11003,22006,Paul Guilfoyle,0.0,dream|mental institution|padded cell|serial killer|suicide attempt,148.0,English,USA,R,30000000.0,1999.0,767.0,5.5,1.85,654,average
1702,James Wong,130.0,100.0,70.0,99.0,Texas Battle,473.0,9353573.0,Fantasy,Ian Whyte,56451,1100,Randall Duk Kim,0.0,bad|dragon|grandfather|orb|warrior,524.0,English,USA,PG,45000000.0,2009.0,315.0,2.7,2.35,0,flop
1703,Jee-woon Kim,376.0,107.0,419.0,165.0,James Burnett,971.0,12026670.0,Action,Zach Gilford,114241,1643,Christiana Leucas,2.0,deputy|escape|fbi|modern western|sheriff,258.0,English,USA,R,45000000.0,2013.0,236.0,6.4,2.35,24000,average
1704,Nick Hamm,130.0,102.0,6.0,353.0,Cameron Bright,22000.0,14334645.0,Drama,Robert De Niro,22449,23352,Munro Chambers,1.0,birthday|boy|clone|cloning|doctor,191.0,English,USA,PG-13,25000000.0,2004.0,829.0,4.8,2.35,387,average
1705,Andy Cadiff,65.0,101.0,3.0,120.0,Stark Sands,448.0,12189514.0,Romance,Annabella Sciorra,30092,842,Terence Maynard,0.0,first daughter|photographer|prague|president|secret service agent,129.0,English,USA,PG-13,23000000.0,2004.0,143.0,6.1,2.35,0,average
1706,Mike Disa,77.0,86.0,6.0,843.0,Phil LaMarr,1000.0,10134754.0,Animation,Amy Poehler,9682,5393,Cheech Marin,0.0,3 dimensional|box office flop|critically bashed|red riding hood|wolf,38.0,English,USA,PG,30000000.0,2011.0,857.0,4.8,1.85,0,average
1707,Lasse Hallström,107.0,108.0,529.0,83.0,Camryn Manheim,11000.0,8535575.0,Drama,Morgan Freeman,24033,11519,Lynda Boyd,3.0,abusive boyfriend|bear|car accident|ranch|wyoming,152.0,English,USA,PG-13,30000000.0,2005.0,329.0,7.0,2.35,0,hit
1708,Terry Gilliam,292.0,123.0,0.0,645.0,Lily Cole,10000.0,7689458.0,Fantasy,Andrew Garfield,126307,11769,Verne Troyer,1.0,birthday|bridge|midget|rescue|sideshow,210.0,English,UK,PG-13,40000000.0,2009.0,785.0,6.8,1.85,19000,hit
1711,Brad Furman,184.0,88.0,65.0,681.0,John Heard,3000.0,19316646.0,Crime,Justin Timberlake,52069,5706,David Costabile,3.0,costa rica|fbi agent|gambling|money|online gambling,95.0,English,USA,R,30000000.0,2013.0,697.0,5.6,2.35,0,average
1712,Peter Howitt,123.0,109.0,29.0,91.0,Richard Roundtree,779.0,10965209.0,Drama,Tyler Labine,25558,1297,Ned Bellamy,2.0,boss|communications|computer|genius|job,221.0,English,USA,PG-13,30000000.0,2001.0,240.0,6.1,2.35,0,average
1713,Edward Zwick,60.0,122.0,380.0,2000.0,Morgan Freeman,18000.0,26830000.0,History,Denzel Washington,101888,32930,Matthew Broderick,3.0,army|black soldier|military uniform|prejudice|u.s. civil war,365.0,English,USA,R,18000000.0,1989.0,11000.0,7.9,1.85,0,hit
1714,Sergio Leone,111.0,251.0,0.0,642.0,Burt Young,22000.0,5300000.0,Drama,Robert De Niro,221000,24719,Treat Williams,8.0,1920s|ambiguity|childhood friend|new york|speakeasy,495.0,English,Italy,R,30000000.0,1984.0,683.0,8.4,1.85,12000,hit
1715,Niels Arden Oplev,217.0,118.0,76.0,174.0,Isabelle Huppert,3000.0,10880926.0,Drama,Dominic Cooper,54147,4253,James Biberi,2.0,crime lord|dead body|dead body in a freezer|new york city|truck explosion,127.0,English,USA,R,30000000.0,2013.0,678.0,6.5,2.35,0,average
1716,Michael Radford,117.0,131.0,53.0,548.0,Mackenzie Crook,14000.0,3752725.0,Romance,Al Pacino,29715,16252,Kris Marshall,3.0,debt|jew|loan|merchant|pound of flesh,161.0,English,USA,R,18000000.0,2004.0,871.0,7.1,2.35,0,hit
1717,Neil Jordan,105.0,109.0,277.0,345.0,Saïd Taghmaoui,2000.0,3517797.0,Romance,Emir Kusturica,9004,2759,Tchéky Karyo,0.0,casino|french riviera|gambler|heist|partner,103.0,English,France,R,25000000.0,2002.0,378.0,6.6,1.85,287,hit
1719,Chris Noonan,124.0,88.0,108.0,135.0,Bill Paterson,876.0,2975649.0,Romance,Emily Watson,23864,1518,Lucy Boynton,1.0,book|children|friend|illustrator|letter,142.0,English,UK,PG,30000000.0,2006.0,142.0,7.0,2.35,0,hit
